"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-2.993238023,-2.136437865,-1.111706689,-0.184853127,-0.748990496,0.068105699,-0.070983635,0.043881183,-0.760887554,-1.419816056,-2.453645878,-0.714922407,-3.256169875,-1.034470871,-1.160747102,-0.867496075,-2.562226234,-1.306807059,-0.467833032,-0.866291815,-1.6587847,-2.034304178,-1.829284816,-1.754498594,-2.291892574,-1.327670715,-0.894065234,-1.365785353,-0.680487,-1.868438487
0.678025073,1.334446165,0.124894215,0.567440135,-0.061291571,1.443599991,0.680277674,0.971037151,0.337187856,-0.157853261,-2.085183536,-1.09169171,0.110176082,-1.594508982,-1.085678633,-1.298185535,-2.126721592,-1.454039517,-0.350495869,-1.747916717,-0.277178849,-2.330552256,-0.647712077,2.877666551,4.131338377,-0.440001136,1.173796862,-0.250370273,0.052807652,-0.056695341
-5.299567977,-2.363686289,0.024793677,-0.739296211,-0.280531137,-0.137463757,-0.658922193,-0.693952545,-1.421823957,-0.809604885,-1.91899959,-2.170109191,-3.821491281,-2.579219301,-1.99039179,-1.699679937,-6.467640553,-3.471067767,-1.417323152,-2.727255248,-1.004248356,-4.748468295,-2.645846209,-0.324154788,0.333311912,-0.94518207,0.001636925,-1.277498259,-0.683126348,-0.190675366
-3.041596712,-6.141347635,-3.191644487,-3.538346678,-3.881096584,-5.197550096,-3.741912566,-4.756869017,-3.167461241,-2.16235626,-4.507834495,-3.146560534,-6.758684841,-3.284540161,-3.399091446,-2.204499836,-4.784716295,-4.525069837,-3.723496728,-3.292043524,-2.578744595,-2.696758372,-2.063869295,-6.592958791,-8.367433273,-3.406020578,-4.374855297,-4.684872201,-2.252027786,-2.849835929
-4.959178343,-5.319346121,-2.620888879,-2.264755347,-3.039222778,-3.081025933,-2.375673928,-2.777815575,-2.71150624,-2.108967902,-3.265872998,-1.527933162,-4.438615273,-2.220723648,-2.254726444,-1.58360411,-7.512785202,-3.450819153,-2.681777187,-1.942221519,-1.46924612,-2.493463252,-1.830054753,-5.892324729,-6.549139846,-2.109689071,-3.988690038,-3.138262963,-3.534378878,-2.843808164
-1.457942609,-1.545735809,-2.122048247,-1.163582538,-1.446271471,-1.846613397,-0.841523497,-0.993018036,-1.044590566,-0.510723461,-1.367419271,-3.465909868,-2.932650955,-3.589860679,-3.766512558,-2.786641291,-4.130441662,-4.792541214,-1.860473075,-3.860901517,-2.68646917,-7.124941778,-2.927159385,-1.630017888,-2.319161606,-2.07481181,-2.564446193,-2.570955869,-2.529985836,-2.387069188
-0.494779911,-1.119912625,-4.061735001,-4.197271731,-3.719202077,-6.038858343,-4.41864247,-5.504721701,-4.110242868,-1.946405726,-5.622815912,-6.231779589,-1.708171194,-5.585307877,-5.746752302,-4.756618304,-1.523688448,-4.720766673,-4.281255663,-5.985944237,-2.576954548,-4.120882678,-1.121365322,-4.607209777,-7.7938575,-3.654349747,-3.220536944,-2.332071123,-4.329920516,-1.234898477
-3.637619323,-1.309733081,-0.941169231,-0.791340201,-0.9781808,-1.07271967,-1.064600837,-1.686232002,-1.727147564,-1.473535708,-3.534361913,-2.659972843,-2.269363128,-2.688608378,-2.344340519,-2.577811559,-5.046159209,-2.317327961,-1.523540816,-2.744204004,-1.147994622,-3.712395397,-1.151706697,-4.15040681,-4.471358868,-1.363133777,-2.124931819,-1.17112586,-2.013880188,-0.17695488
-0.549347096,-0.513577892,-0.225970109,-0.662265669,-0.833986427,-0.902268678,-0.594385392,-0.511017957,-1.048930817,-0.862781179,-1.76678297,-2.196153517,-2.34987563,-2.459893375,-2.065431989,-1.612657255,-4.297905902,-3.032405066,-1.255283487,-2.700010454,-1.180376387,-2.917551298,-1.699472309,0.094732008,-0.706292993,-1.398993909,-0.13143651,-1.185010087,-0.357993017,-1.402209681
2.37804936,1.330187318,-1.662826512,-2.934396532,-2.498775453,-4.678979696,-3.099195527,-3.444980756,-1.977314156,-1.19768882,-6.052189033,-4.897713958,-1.609832755,-3.369803053,-3.286700053,-2.866814452,0.362792771,-1.88082595,-2.756613285,-4.582189976,-1.494583059,-0.476787056,-1.004412203,0.417575625,-1.314319654,-2.285997645,-2.121723874,-1.708949466,-1.140270347,0.019468528
-3.914432087,-3.11209737,-1.779636969,-1.101351656,0.242986675,-0.62644646,-0.679404441,-1.162062116,-0.913351555,-1.154527793,-1.818509133,-1.677374935,-4.225343371,-1.450746378,-1.821959447,-1.80015959,-0.928013236,-2.081140855,-0.074987811,-1.294449015,-1.462273342,-4.943414408,-2.161185997,-7.492579513,-9.250333899,-1.232215564,-2.29748625,-1.742829267,-0.090117926,-2.679017824
-1.968579393,-0.526409526,-1.325132037,0.695062411,-0.037325608,-0.951017803,0.206043988,-0.147924299,-0.004949755,-0.141307819,2.12171207,0.876921901,-0.024821999,0.948812701,0.401363294,-0.419484127,-2.793770319,0.993602824,0.332484811,0.910903142,-0.287395395,0.446919621,-0.819088072,-2.986819975,-2.588869822,0.280053227,-0.073578482,0.010930855,0.00718575,-0.382679296
-6.161601742,-3.550739728,-2.769749041,-4.001184014,-3.663142993,-5.73220602,-4.282012916,-5.572830859,-3.060452239,-1.624460564,-5.122447277,-6.671938355,-5.214824035,-6.226063573,-5.886532022,-5.184279366,-8.77696253,-7.781119153,-4.710877909,-6.677374578,-2.48044926,-9.158799671,-4.417688676,-5.414733857,-6.426562533,-3.524047864,-4.890254673,-4.093161647,-3.753950229,-2.535796196
-6.576786608,-5.767633637,-3.039578529,-1.504496801,-1.913318307,-1.16245474,-1.37762934,-1.470713322,-3.345068221,-1.288103688,0.065410259,-2.447308097,-3.549982665,-3.194482829,-4.09319983,-2.488819433,-11.222810416,-5.933253755,-2.69440583,-2.882303565,-2.355358994,-7.482327361,-3.777486926,-2.143176898,-2.123411993,-1.685090486,-4.25764244,-4.237435216,-4.677175326,-4.710747103
2.062858488,-1.403611263,-3.521634591,-1.422664017,-0.873871508,-1.523114023,-1.309404681,-1.129657549,-3.709200346,-0.688707109,-3.598968218,-2.571892683,0.597222624,-0.933400387,-1.183976841,-2.177777736,-5.959012698,-2.280293356,-1.079377025,-1.947639378,-0.167629716,-0.728566021,-1.14360344,-3.462517785,-5.510135898,-0.420992368,-0.592201346,-0.123177448,-4.90181702,-1.858673831
-1.094333244,0.246859074,-1.6706695,-1.895314258,-0.623174471,-4.280879849,-2.28136743,-3.423385861,-1.098984412,-0.617985899,-2.020125261,-2.359240887,-1.720043544,-0.867433921,-1.117625864,-2.311816274,-0.651218087,-0.041439887,-1.14555902,-1.501906805,-0.698596429,-0.506732332,-0.706220678,-7.568171491,-8.924780905,-1.459759795,-1.688685021,-0.488222675,0.826559838,0.042511588
-4.568703087,-4.034905163,-2.564009887,-2.972990883,-2.114672575,-4.784026234,-3.493038363,-4.862393565,-4.489504144,-1.47792168,-3.975949118,-6.417764043,-4.734144029,-5.478577767,-5.175186748,-4.766089157,-9.804840559,-6.999175783,-4.565121287,-6.387644677,-1.751747848,-6.34345497,-3.663278037,-3.941321562,-5.18077686,-2.241179334,-3.517258636,-3.045910455,-3.860713234,-2.134856159
-3.62507879,-2.77387161,-0.77682834,-1.273227183,-1.107366383,-3.08205618,-2.222983578,-2.620637135,-0.782014197,-0.836398208,-0.935555755,-2.30721503,-2.845459275,-2.731356164,-1.772397134,-1.890670257,-7.295502044,-2.620749828,-2.088189882,-2.903759219,-0.244062308,-2.302418233,-1.865638213,-2.052427805,-1.237608289,-1.839279365,-1.455392386,-3.21605242,0.657478162,-1.474910888
-2.453483237,-1.9469018,-1.556277275,-0.744908453,-0.033445579,-1.497892855,-0.843620707,-1.497895885,-2.077189279,-0.890164069,-2.406949551,-1.636875493,-0.636462738,-1.479385954,-1.264942579,-1.47016697,-1.33739094,-1.245589182,-0.853620033,-1.772917636,-1.176663771,-1.635014688,-0.403774039,-2.36943747,-3.015165769,-0.738093403,-2.372880995,-0.698705862,-1.306445623,-0.79004298
-1.726544206,-0.96384707,-1.61978473,-0.59992571,-0.738034265,-0.744957181,-0.330778226,0.331575567,-0.446608854,-2.556348342,-0.975434477,0.4158325,-1.489274308,0.512826942,0.153059586,-0.275280661,-2.717652563,-0.949510428,0.396469409,0.443882975,-0.989196913,-1.353938363,-1.751393823,-1.308442867,-2.302529302,-1.810993958,-1.521474878,-1.564920698,-1.639494742,-1.274170974
-2.18567561,-1.017050594,-1.477149278,-0.799293068,-0.534692337,-1.89164211,-1.028840156,-1.415665294,-0.675201806,-0.626171059,-1.984564259,-1.120316375,-1.111846721,-1.320817545,-1.020687443,-1.219660793,-0.015966615,-0.594465554,-0.408251692,-1.449847354,-0.90319141,-1.570052266,-0.296091462,-1.704741456,-2.26721068,-0.890294914,-2.119330098,-1.482871176,-0.652994766,-0.457375121
-2.51818988,-2.723481722,-1.61703613,-0.693816241,-1.179302068,-0.809927785,-0.716307982,-0.997207501,-1.499813242,-0.628509746,-1.655083128,-2.540039285,-2.676832353,-3.17217035,-2.994077831,-2.604408144,-5.844750439,-4.375998629,-1.905086985,-3.172611646,-2.155909267,-6.273396937,-2.939536527,-1.573958404,-1.912378246,-1.802208806,-3.140760062,-2.379995069,-1.801968927,-2.460455243
-0.824432721,0.730605862,-0.942271538,-0.238898032,-0.730257168,-0.500229241,-0.058843427,-0.272274288,-0.568649823,-1.757149128,-2.319297945,0.208185377,-0.783636856,-0.09677202,-0.267335391,-0.6582257,-2.500737668,0.099747299,-0.226169779,0.116204777,0.413111806,0.018067513,-0.559194308,-2.21713728,-4.085693725,-1.006336059,-0.436299185,-0.690215624,-2.35498736,0.01823862
-3.39069317,-2.210141227,-1.375121655,-0.524996668,-0.99200823,-1.18158341,-0.569478585,-1.266079897,-2.899668968,-0.744547874,-3.483344512,-2.989643137,-1.606522426,-3.448121257,-2.657088424,-2.80035662,-4.187078863,-4.418474891,-2.609636813,-3.310734857,-1.117801279,-2.717382151,-1.699601758,-1.165427941,-2.135627796,-1.347712616,-2.389129257,-0.929667826,-2.228377959,-1.672563401
-3.444844008,-1.521742672,-1.266492388,-0.976505497,-1.414715117,-1.198106925,-1.195180656,-0.872905013,-0.867483207,-1.441725432,-0.918446555,-0.1832039,-2.188331021,-0.965542095,-1.193023257,-0.557596752,-5.188899535,-1.748070735,-0.847370626,-0.679766015,-0.031963819,-1.04321263,-0.484780077,-2.337783746,-2.715767237,-1.574737114,-1.019498533,-2.222105159,-0.15569512,-1.978989664
-3.806894829,-3.183352182,-1.563366278,-0.983464086,-0.667181505,-1.478473954,-1.015066601,-1.360924393,-2.277842308,-1.055715226,-1.955418114,-1.690864703,-1.454393262,-1.979920291,-1.559682338,-1.380112062,-5.756186058,-2.685438163,-1.286344918,-2.096339266,-0.798003193,-2.126687679,-0.982727883,-1.934813158,-2.436868083,-1.19193938,-1.592863973,-1.737392305,-1.076405984,-1.962105416
-0.412230159,-0.107213436,-0.862790523,-0.363075903,-1.007731584,-0.718402871,-0.409487365,-0.091264108,-0.368882283,-1.459817539,-1.516183421,-0.598261567,-2.397041245,-1.428316637,-1.191448375,-1.364438184,-2.579586875,-2.493372764,-0.590749855,-1.144110464,-0.360295292,-1.866140601,-1.10350474,-1.365670698,-2.04110814,-1.821398235,-1.711585743,-1.585408517,-1.167885901,-0.995422103
0.293971049,1.071282918,-1.071994486,-0.45236535,-0.728304432,-1.361748256,-0.345271705,-1.717232752,-1.293421779,0.402449517,-2.139594661,-1.490231268,-1.010710328,-1.748445873,-2.020843236,-2.342903775,-7.458418744,-1.040676981,-1.485037433,-1.762367974,-1.565941093,-2.143748894,-1.152771632,-2.07373981,-3.969415479,-1.153546532,-2.026259802,-1.064240557,-0.239975136,-1.184100279
-1.369230517,-0.498157611,-1.031572752,-0.32024061,-1.253471987,-0.248952131,-0.408269418,-0.209627888,-0.496014348,-0.408666563,-1.211064945,-0.083082397,-1.772805403,-0.703730132,-0.986739411,-0.665234156,-1.778486564,-1.20262268,-0.625558042,-0.601790804,-0.459112483,-1.449209425,-0.541322247,-1.921426135,-2.595815872,-1.134862772,-1.248107328,-1.00898544,-0.417979698,-1.617951817
-0.89144832,-0.697132934,-1.272287007,-0.430795453,-1.081203199,-0.677690708,-0.33736424,-0.398081733,-0.442207581,-0.752378958,-0.84418438,-0.290564978,-1.785733492,-0.808773924,-1.178739473,-0.996765084,-3.700670906,-1.301198833,-0.487737837,-0.737515356,-0.636475844,-1.573758058,-0.48037538,-2.118607831,-3.014592186,-1.346439873,-1.660215884,-1.099285861,-0.39920649,-1.352196994
-5.352315775,-3.604815381,-1.123237541,-1.585730524,-1.038055187,-2.955885098,-2.014100943,-2.477729432,-2.479635758,-1.991583074,-2.738371597,-1.596637064,-3.382958016,-1.373588067,-0.885295749,-1.361522406,-3.513077451,-2.208623529,-1.754871418,-1.458639698,-0.893798117,-0.934819902,-1.667555869,-1.051048828,-1.430939045,-1.584323915,-1.779435589,-2.376636413,-1.840729743,-0.458045609
-5.802245855,-5.959499099,-1.206596132,-1.314210066,-0.919782211,-0.170923709,-1.659122716,-1.023577955,-2.619239216,-0.95475743,-0.275506927,-0.564087023,-1.079363639,-0.868562503,-0.898225972,-0.271095864,1.559464256,-2.46285396,-1.646493729,-0.793601974,0.113239363,-0.105308502,-0.23133051,-1.513139841,-1.013370309,0.537577874,-0.734860452,-0.428662621,-0.863388376,-1.897914895
-2.256404884,-2.717601467,-1.40530841,-0.988800665,-1.063021774,-1.477728267,-0.920394575,-0.812556017,-2.530499941,-0.851090199,-2.21503076,-2.292947236,-1.450701043,-2.711303628,-2.518589835,-2.281315611,-6.237994085,-4.666044668,-1.727946503,-2.996563232,-0.744324158,-3.220497893,-1.064581788,-0.452601396,-0.834156031,-0.896290982,-2.15017535,-1.316094723,-1.574299702,-2.414017882
-3.134896052,-2.963651619,-1.591678974,-1.262179622,-1.398456621,-1.1152788,-1.456014453,-1.429465875,-1.352099168,-0.097553939,-1.440743577,-1.200495645,-1.548984441,-1.781440877,-2.24363888,-1.121998993,-4.359398103,-2.508382954,-1.596520642,-1.684580922,-0.909345357,-3.339021786,-1.109790326,-1.773102717,-2.165627524,-0.8849283,-2.038538603,-2.033496415,0.090975639,-2.427242781
-0.059372034,-0.274618814,-2.056850427,-0.630401592,-0.273820193,-1.808371187,-0.67930074,-1.051640119,-0.743455054,0.168294522,-1.407882538,-0.722851631,-0.794823387,-0.694538389,-1.263565577,-1.307688461,-6.17126871,-0.927992683,-0.345889015,-0.60375957,-1.691266085,-3.085524672,-0.519785318,-1.615982702,-2.306603112,-0.672755402,-2.360272909,-0.889340668,0.132799484,-1.61535773
-1.737570834,-1.886878166,-1.564886566,-0.851307265,-1.077738327,-2.145464575,-1.047925879,-1.777370141,-0.622932947,-0.81355431,-1.460884225,-0.969809409,-3.057626223,-1.067518725,-1.170665042,-1.750816715,-3.548830774,-1.384541263,-0.878539853,-0.969498124,-1.74084097,-2.687729196,-1.606286944,-1.391720914,-2.869284386,-2.134776558,-2.345880821,-1.503566857,-0.774311547,-1.371789547
-0.885026113,-0.772261215,-1.669895058,-0.781289878,-0.997528945,-0.596597958,-0.84739084,-0.595710108,-0.372618394,-0.551397254,-0.700576574,-1.193779515,-0.601426398,-1.714596469,-2.196101328,-1.183200794,-3.261197987,-2.901435639,-1.998087269,-1.795668329,-1.098340719,-3.699876782,-0.717272586,-1.900316637,-1.773961722,-0.915698181,-1.934545844,-1.494968255,-0.011883435,-2.546457174
-4.730141469,-3.663311415,-1.19084901,-1.619528586,-2.059721513,-1.61532738,-1.961230989,-1.842444331,-2.7444959,-2.175618566,0.192843716,0.068693047,-0.731228765,0.130222479,-0.96814377,0.07065623,-3.464235822,-1.474000496,-2.110868562,0.003642072,0.777568156,0.213696729,-0.484712839,-0.513001925,-1.41223736,-1.112799536,0.844286498,-1.684565162,-0.43417875,-1.63599416
-2.346322816,-3.0680051,-1.280759604,-1.468096841,-0.909927399,-2.19388901,-1.554239662,-1.648249405,-3.004822187,-1.472701913,-1.802999774,-0.772781041,-1.738847062,-0.278185724,-0.15440291,-0.49928145,-4.497745909,-1.488680901,-0.928924076,-0.687808758,0.477501849,-0.798468206,-0.761955077,-1.504989198,-1.994568586,-0.448283656,-0.250088126,-0.519842476,-1.602647799,-1.026159346
-2.750990849,-1.832629207,-0.569467673,-0.862921389,-1.185357718,-0.89508876,-1.132733378,-0.594852373,-1.692623345,-1.361219749,-0.44652789,0.510754369,-1.015244466,-0.231675817,0.333388732,0.81218371,-0.573773191,-1.824617509,-0.433378804,-0.352755687,0.986256256,1.395105218,-0.27187446,-0.951170421,-2.12853953,-0.184858162,-0.124828342,-1.417818661,-0.600718151,-0.610067256
-0.788899822,-4.635282492,-1.532898896,-0.755050727,-0.60140391,-1.43581161,-0.877137203,-1.05220189,-0.840548139,-0.469369095,-1.860676592,-0.803013646,-1.638709743,-0.757463849,-0.949189326,-0.805685309,-2.293057663,-0.193203355,-0.923570789,-0.686325802,-0.713762267,-1.446818519,-1.043973444,-1.949671859,-2.795193276,-1.025691509,-1.614641363,-1.221905131,-0.20086619,-1.509776999
-1.003726072,-1.182530716,-0.74697915,-0.46458356,-0.98252519,-1.008162587,-0.530648114,-0.427935313,-1.379417338,-1.210884406,-2.26086089,-2.791779217,-3.15776019,-3.150794853,-2.322785324,-2.76756096,-5.938351543,-4.217636531,-2.2647174,-3.551643087,-1.310247054,-3.608546158,-1.613935623,-1.135085098,-1.230352076,-1.66600371,-1.75665946,-0.738813458,-2.399671557,-2.274893768
-1.83982163,-2.74103085,-1.145752532,-0.919486209,-0.920127579,-1.456272199,-0.9858857,-1.022905411,-0.819536179,-0.156206908,-2.371161907,-0.096341423,-2.34859251,-1.13176991,-1.276931448,-0.85334831,0.796808701,-0.241186041,-0.55796412,-0.77629741,-0.426022896,-0.993183577,-1.108933067,-1.386985913,-2.788438208,-0.352550455,-0.412141531,-1.31268234,-0.299274993,-1.024093502
-3.37609204,-1.93072377,-1.421546011,-0.448856604,-1.605496415,-0.221725958,-0.586657493,-1.054268751,-1.277092183,-0.709820309,-2.077845427,-0.586260386,-2.236831886,-1.744571513,-1.877530199,-1.53217053,-2.744166779,-1.318010087,-1.358386101,-1.665833013,-0.116948856,-1.097152661,-0.851221425,-0.807819618,-1.918219531,0.008077289,0.317418828,-1.600499211,-0.253035305,-1.46269271
-3.630586914,-3.341189191,-0.84125228,-0.278231042,-1.455109863,-0.812653424,-0.420939542,-1.059259536,-1.921649219,-0.382310641,-3.166514336,-1.402075808,-3.385700753,-2.080407981,-1.874846341,-1.663157743,-2.341219849,-2.385439016,-2.221981769,-2.18020593,-0.99745708,-1.361037622,-1.017401831,-1.605405947,-2.279536293,-0.540255514,-1.81672104,-1.766804087,-1.301765272,-1.907503284
-1.477928886,-0.71145042,-1.212190171,-0.635799211,-0.656284061,-0.988118064,-0.729114,-0.173207957,-1.041674347,-1.197540129,-0.319467141,0.14025183,-0.126015583,0.072975079,-0.054328815,0.455078855,-0.003113629,-0.378282578,-0.348237203,0.080020386,0.053654187,-0.149689767,-0.190221038,-1.208450143,-1.730341985,-0.26340564,-0.828319219,-1.223793282,-0.215502746,-0.863089589
-2.608558824,0.241868851,-0.577255291,-1.024176023,-0.892627831,-1.851687251,-0.973619113,-1.564793228,-3.021295817,-1.551049127,-1.945508451,-2.748650733,-1.524547613,-2.327199434,-1.913681007,-1.556278399,-1.949272852,-2.336569472,-1.548412318,-2.508877549,-0.719587183,-0.903742779,-0.744468715,-1.300115967,-2.421753291,-0.682805596,-2.253430953,-1.21564785,-2.552864382,-2.033129082
0.185075066,-4.094110493,-1.039826216,0.080692595,-1.150676971,-0.095588432,-0.288644529,-0.125511422,-0.306068892,1.132607014,-2.581230735,-0.084790748,-1.504829782,-0.352746216,-0.207787212,-0.537075982,-0.135179536,-1.488717482,-0.4983812,-0.966376589,-0.584384527,-2.93907678,-1.008692802,-0.92779387,-0.936349658,-0.715625975,-1.317287664,-0.291717059,0.944600546,-1.230131484
-1.444897777,1.359483033,-0.406057333,-0.334259546,-1.110962557,-0.820580483,-0.403950104,-0.582798865,-1.212071388,-1.481302016,-0.874977687,-0.938029407,-1.427654188,-1.5285027,-0.921323265,-0.25741297,0.489311638,-2.524098452,-0.821792081,-1.581129111,0.113749238,0.12485525,-0.191636926,-0.713248557,-2.163034182,-0.401830997,-0.986234506,-1.015067296,-1.286550808,-0.248823929
-0.920930425,-3.773014299,-1.372604074,-0.978627652,-0.357545827,-1.759584348,-0.949998091,-0.889369726,-0.950702227,0.155724238,-1.897853652,-1.826629399,-1.13820122,-1.258653733,0.234773233,-0.770656883,-0.816973571,-0.732464887,0.353267008,-1.140042656,-0.027087804,-1.791017022,-0.678376946,-1.992618427,-2.149698441,-0.105546487,-1.165541874,0.236192207,0.177738372,-2.612902208
-2.270425681,-0.179393689,-0.855769431,-1.067141486,-0.789865971,-2.089706871,-1.304025367,-1.84279236,-1.374954945,-0.984179196,-2.287491408,-3.073206115,-3.299851018,-2.73388775,-1.468114919,-2.42093378,-3.205528239,-2.817549738,-1.412971452,-2.771203034,-1.34942385,-2.042656761,-1.753243214,-1.893383808,-2.906988621,-0.885879161,-1.074431488,-0.042630313,-1.925400613,-1.131252605
-1.305574381,-3.63563336,-1.688143754,-0.171735348,-1.03811762,-1.148283436,-0.501008012,-0.82283057,-0.627123012,-0.239458054,-1.461015601,-2.344382188,-3.683426636,-2.046352225,-1.209474851,-2.239164047,-2.543744705,-2.850488965,-0.758869295,-2.254313394,-1.618285097,-2.617993782,-1.967886057,-1.020122502,-1.162662291,-1.752332158,-2.267703971,-1.075970896,-1.253460889,-3.79841874
-2.336420464,-2.161339889,-1.585811521,-0.51128785,-1.565444923,-1.737163677,-0.856120108,-1.339860336,-0.827450929,-1.392495174,-0.335804429,-1.185152513,-3.628331285,-1.840599426,-1.533817213,-2.133551836,-1.195664715,-2.564963075,-1.592654532,-1.899525947,-2.083572979,-0.77676051,-2.460867256,-1.048760224,-1.346290398,-1.476911671,-1.648972108,-1.034345429,-2.265140972,-1.576764875
-3.49331155,-7.405770809,-0.260399651,-0.673641337,-1.600997435,-0.632747199,-0.54309045,-0.606883745,-1.701067173,1.007167602,-1.512963969,0.025902586,-2.93011373,-0.919956716,-1.328910753,-2.192250082,-1.101664849,-1.578146278,-3.165817412,-0.741116007,-0.747671393,-2.301332339,-1.555139526,-0.760577322,1.054227344,-0.592794624,-1.223955177,-0.878451025,-0.200015248,-1.408078978
-1.813956234,-1.327322214,-1.278352373,-0.804576165,-1.073941861,-1.855039382,-1.017006289,-1.630779148,-1.63423294,-1.146345306,-1.62958504,-1.865116759,-2.761748508,-1.978246989,-1.473944864,-1.69559892,-1.266888682,-1.693234434,-1.128250865,-1.960801188,-1.34129453,-0.802397161,-1.399973218,-1.237984067,-1.773095052,-0.807987277,-1.654763589,-0.943004741,-2.103175113,-1.176568895
-3.745831118,-2.689456197,-2.515411928,-1.092946353,-0.910170945,-2.379816667,-1.362266904,-2.251015863,-1.774885373,-0.622901435,-1.13808882,-3.125245962,-4.29924438,-3.035949806,-1.163242571,-2.465112512,-1.27573514,-3.390499505,-0.330562883,-3.027194059,-2.311751825,-1.913749757,-2.716842387,-1.302072362,-2.388194555,-0.8701552,-1.208998187,0.205098957,-1.398966792,-2.410284336
-3.713765848,-7.063852319,-2.017085141,-0.842144581,-1.500033227,-1.214877364,-0.612353788,-1.511316856,-3.323420081,-1.214457398,-2.529233885,0.010994902,-3.17769835,-1.252738721,-0.200370845,-1.7819746,-1.230730799,-2.310365909,-0.742740868,-0.87112346,-1.247669128,-2.801116915,-1.425178209,-2.441516953,-1.115640474,-0.10152479,-2.348207037,-1.224323217,-0.858290429,-1.828180525
-1.141093685,0.287356945,-0.260491,0.417830406,-1.077364433,0.33595889,0.531301837,1.186985816,-0.021469602,0.391015286,0.46530687,0.981922701,-0.162648419,-0.050212136,0.221131538,-0.263292297,0.136827553,-0.62459272,-1.936100946,0.221792737,0.142940908,-0.134196405,-1.058218167,-0.987588109,-0.505924056,-0.15148414,-0.357957258,-0.603958731,0.514911693,-0.488699876
0.297848826,-3.281554092,-1.540135204,0.445683085,0.855481499,-0.287220634,0.212221073,-0.056724928,0.55180235,-1.617690828,-0.508881261,0.398015095,0.426024422,1.341806228,0.44948791,1.266904226,-2.880454672,0.101648597,1.368217635,0.832794368,0.265056025,0.369711645,0.432221858,-1.95361911,-2.607342702,-1.158971039,-1.63840424,-0.324098064,-1.026214961,-1.488099034
-0.237930719,-0.628067718,-0.466044513,-0.526536308,-0.487038635,-1.670583413,-0.70705822,-0.962927061,-0.037228006,-0.269471594,-0.753917538,-1.900483639,-1.755496175,-1.607150218,-1.177448438,-0.697329487,-0.274172564,-1.171255024,-0.448330789,-1.772949788,-0.895461873,-0.377322762,-1.420795815,-1.308113668,-2.427431961,-0.858181858,-1.314719127,-0.469709241,-1.501410534,-1.143486
-0.083343958,-4.222574333,0.160513285,-0.454635897,0.030718652,-1.041406366,-0.639647546,-1.11026169,-0.856021505,-1.281913608,-1.542728293,-1.702430437,-2.231009483,-1.130602775,-1.828022548,-0.629934341,-1.426458693,-1.240691713,-0.881470195,-1.416882664,-0.736054634,-0.795116807,-0.644164117,-1.312267772,-2.047289169,-1.320802076,-1.116920083,-0.953101151,-2.020722071,-0.900191576
-2.480166861,-1.611024338,-0.666915573,-0.978992018,-1.851572844,-2.366451238,-1.036139869,-1.812844393,-2.134003608,-1.534389431,-1.418935737,-1.818207702,-3.600762876,-2.64956402,-2.290637267,-2.408061824,0.025530828,-2.923879371,-2.326905491,-2.626646246,-1.732417924,-0.834702523,-2.041467796,-0.862420434,-0.654901868,-1.02743392,-1.657034663,-1.375166517,-2.115805147,-0.319187295
-1.71087781,-3.893746392,-1.65232204,-0.35349554,-0.757944549,-1.32372776,-0.569098625,-0.802448576,-1.136336533,0.147204947,-2.011128529,-0.687679715,-2.376049019,-0.484113547,-0.227409823,-1.563598167,-1.015146974,-0.833268223,-1.103565063,-0.495636779,-1.149247098,-2.1092179,-1.687672162,-1.057205773,-1.267551442,-0.432345809,-1.221550787,-0.68226561,-0.257370406,-2.805719839
-0.671686014,-1.327941935,-0.139873185,-0.483003754,-0.886754856,-1.894484297,-0.76119678,-1.186045638,-1.026410977,-1.370608897,-0.316976319,-1.252332769,-2.827615926,-1.189280368,-1.722480003,-1.204121787,-1.2111867,-1.853010344,-1.543027935,-1.514963903,-1.438154943,-0.498860063,-1.872400007,-0.759740909,-0.915091663,-1.651848462,-1.236419412,-1.022020535,-2.021282716,-0.85567577
-1.199378848,-3.907066967,-0.55776673,-0.071899891,-0.6141999,-0.82454507,-0.52348699,-0.898309249,-1.24616987,-2.417822061,0.282211031,-1.136083632,-2.107886611,-1.679287538,-1.596813025,-1.010246839,-1.384166423,-2.13305281,-0.580396502,-1.747605352,-0.900042059,-0.582753979,-0.777263624,-1.82849693,-2.019539283,-1.678525599,-2.353028633,-1.740301744,-2.34740807,-1.764197516
-2.325888331,-5.133577541,-1.284425384,-0.770176465,-0.511342915,-1.559519226,-0.862948508,-0.973572086,-2.187004789,-0.666294607,-2.17952447,-2.022094104,-2.538534274,-1.858620808,-0.954463259,-1.287903789,-1.646543822,-2.248381864,-0.9914712,-1.904604625,-0.962124474,-2.02392586,-1.011646545,-1.931693412,-2.552884076,-0.703729868,-1.889220869,-0.409577564,-1.046394972,-2.670815131
